order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,traffic_avoidance
ORD014911,52.0,Shawarma,01-07-24,01-07-24,13.6,41.72,Car,High,Sunny,-4.61,Route_5,CUST014911,40,Female,Ahmedabad,25,2,American,Weekly,Yes,Warm,4,3,Poor,1,False,False,Mixed,0.25993779,No
ORD014912,75.0,Sushi,06-27-24,06-27-24,13.89,49.78,Car,Low,Snowy,1.94,Route_1,CUST014912,40,Female,Delhi,29,1,Asian,Weekly,Yes,Cold,2,3,Fair,3,True,True,Car-only,0.834064482,Yes
ORD014913,24.0,Briyani rice,01-05-24,01-05-24,14.09,43.55,Walk,High,Sunny,3.72,Route_3,CUST014913,26,Other,Jaipur,49,5,Italian,Monthly,No,Cold,5,1,Good,1,True,False,Mixed,0.096843449,No
ORD014914,81.0,,10-24-24,10-24-24,13.55,29.75,Car,Low,Snowy,3.92,Route_5,CUST014914,40,Female,Chennai,46,2,Mediterranean,Monthly,No,Hot,2,4,Fair,1,True,False,Car-only,0.155252687,No
ORD014915,37.0,Pasta,07-27-24,07-27-24,4.05,33.22,Walk,Low,Rainy,-3.84,Route_3,CUST014915,23,Female,Mumbai,6,5,American,Monthly,No,Hot,5,1,Fair,2,True,False,Car-only,0.621878247,No
ORD014916,55.0,Burger,01-02-24,01-02-24,4.63,11.05,Bike,Medium,Snowy,13.83,Route_2,CUST014916,58,Female,Lucknow,34,4,Asian,Monthly,Yes,Warm,4,5,Poor,3,True,False,Mixed,0.842118216,Yes
ORD014917,8.0,Burger,03-27-24,03-27-24,13.76,24.63,Car,Low,Snowy,-1.63,Route_3,CUST014917,23,Female,Ahmedabad,42,3,Asian,Monthly,Yes,Cold,5,5,Fair,3,False,False,Mixed,0.14420945,No
ORD014918,38.0,Salad,01-19-24,01-19-24,13.1,22.09,Walk,Medium,Sunny,1.84,Route_5,CUST014918,45,Male,Chennai,10,1,Italian,Weekly,No,Warm,2,1,Poor,4,True,False,Bike-friendly,0.556375071,No
ORD014919,34.0,Pasta,11-25-24,11-25-24,8.31,49.98,Walk,High,Rainy,-6.0,Route_2,CUST014919,45,Other,Mumbai,47,4,Asian,Weekly,No,Hot,1,3,Good,4,False,False,Mixed,0.264513623,No
,37.0,Cookie,02-01-24,02-01-24,8.51,6.47,Walk,Low,Snowy,-7.43,Route_3,CUST014920,24,Male,Bangalore,38,2,Mediterranean,Monthly,Yes,Warm,4,4,Fair,2,True,True,Bike-friendly,0.379803499,No
ORD014921,22.0,Salad,07-11-24,07-11-24,7.26,5.19,Walk,Low,Snowy,3.73,Route_1,CUST014921,30,Male,Ahmedabad,25,4,American,Weekly,No,Hot,3,5,Poor,1,True,True,Bike-friendly,0.501796219,No
ORD014922,84.0,Beef pie,04-09-24,04-09-24,11.62,13.65,Car,High,Sunny,9.8,Route_5,CUST014922,39,Female,Jaipur,42,3,Mexican,Monthly,Yes,Warm,4,4,Fair,2,True,False,Car-only,0.307285467,No
ORD014923,54.0,,08-15-24,08-15-24,14.49,22.73,Car,Low,Snowy,8.32,Route_5,CUST014923,24,Female,Ahmedabad,2,3,Mediterranean,Monthly,No,Warm,4,4,Fair,5,True,False,Bike-friendly,0.504088682,No
ORD014924,29.0,Pizza,10-04-24,10-04-24,10.95,27.52,Car,High,Rainy,-3.27,Route_1,CUST014924,34,Other,Bangalore,31,3,American,Weekly,No,Warm,2,5,Fair,1,False,True,Mixed,0.894494189,Yes
ORD014925,37.0,Cup cake,07-02-24,07-02-24,10.01,10.95,Walk,Low,Snowy,18.09,Route_5,CUST014925,23,Other,Pune,44,5,American,Monthly,Yes,Hot,5,3,Poor,1,False,False,Mixed,0.3997098,No
ORD014926,19.0,Burritos,03-05-24,03-05-24,12.3,26.99,Car,Low,Sunny,-7.23,Route_5,CUST014926,49,Other,Ahmedabad,22,1,Mediterranean,Monthly,No,Cold,2,5,Poor,1,False,False,Mixed,0.713440104,No
ORD014927,93.0,Soup,03-03-24,03-03-24,,41.13,Bike,High,Rainy,-0.02,Route_4,CUST014927,47,Other,Jaipur,14,2,Italian,Monthly,No,Hot,5,1,Fair,2,True,True,Mixed,0.863091628,Yes
ORD014928,31.0,Shawarma,10-20-24,10-20-24,6.51,33.67,Bike,Low,Rainy,16.55,Route_3,CUST014928,34,Male,Ahmedabad,21,3,Italian,Monthly,No,Hot,3,2,Fair,2,True,False,Bike-friendly,0.53282115,No
,1.0,Dumplings,05-03-24,05-03-24,13.6,20.77,Bike,Low,Rainy,-5.45,Route_4,CUST014929,47,Male,Kolkata,41,2,Mediterranean,Monthly,No,Hot,3,2,Fair,5,False,True,Mixed,0.972856111,Yes
ORD014930,83.0,Chicken wings,10-01-24,10-01-24,8.39,8.29,Walk,Low,Sunny,-4.75,Route_2,CUST014930,23,Other,Delhi,1,4,American,Weekly,No,Cold,1,5,Good,3,False,False,Car-only,0.181427681,No
ORD014931,99.0,Shawarma,02-12-24,02-12-24,3.13,40.69,Bike,Low,Sunny,8.92,Route_4,CUST014931,50,Male,Kolkata,22,1,Asian,Monthly,Yes,Warm,4,4,Fair,2,False,False,Car-only,0.089657325,No
ORD014932,49.0,Burger,08-02-24,08-02-24,9.24,11.57,Car,High,Rainy,17.0,Route_5,CUST014932,25,Other,Pune,48,4,Mexican,Weekly,No,Warm,1,5,Good,4,False,False,Car-only,0.207015912,No
,59.0,Briyani rice,06-11-24,06-11-24,12.17,35.49,Walk,High,Snowy,4.5,Route_2,CUST014933,28,Other,Hyderabad,15,3,Mediterranean,Weekly,Yes,Hot,5,1,Good,1,True,False,Car-only,0.72954201,No
ORD014934,18.0,Pasta,08-01-24,08-01-24,13.64,43.67,Walk,Low,Sunny,18.36,Route_4,CUST014934,45,Male,Bangalore,28,5,Italian,Monthly,No,Cold,5,3,Poor,4,False,False,Bike-friendly,0.218190307,No
ORD014935,18.0,Salad,08-07-24,08-07-24,8.84,30.42,Bike,High,Snowy,15.22,Route_5,CUST014935,27,Male,Jaipur,13,1,Mexican,Monthly,No,Hot,2,4,Poor,1,True,True,Bike-friendly,0.760921885,No
ORD014936,35.0,Sushi,08-13-24,08-13-24,8.53,42.03,Car,High,Sunny,10.17,Route_5,CUST014936,20,Female,Ahmedabad,16,5,Mediterranean,Monthly,No,Cold,4,5,Fair,1,True,True,Car-only,0.69564311,No
ORD014937,60.0,Dumplings,03-29-24,03-29-24,12.78,13.4,Car,Medium,Sunny,6.23,Route_3,CUST014937,22,Other,Hyderabad,6,4,Italian,Monthly,No,Warm,1,5,Fair,2,False,True,Car-only,0.603562651,No
ORD014938,62.0,Burger,08-20-24,08-20-24,10.51,37.51,Walk,High,Snowy,0.69,Route_2,CUST014938,60,Other,Hyderabad,27,5,Italian,Weekly,Yes,Warm,4,3,Poor,1,False,True,Car-only,0.151594053,No
ORD014939,61.0,Salad,01-14-24,01-14-24,5.85,30.56,Walk,Medium,Rainy,0.54,Route_5,CUST014939,48,Male,Chennai,12,2,Italian,Monthly,No,Cold,5,4,Good,1,True,True,Bike-friendly,0.373918069,No
ORD014940,99.0,Taccos,10-19-24,10-19-24,12.37,29.99,Bike,High,Sunny,16.54,Route_1,CUST014940,26,Female,Delhi,50,4,American,Weekly,Yes,Hot,2,1,Poor,4,False,False,Car-only,0.378596459,No
ORD014941,28.0,Pasta,05-15-24,05-15-24,5.27,37.88,Walk,Low,Sunny,-9.02,Route_2,CUST014941,55,Male,Delhi,24,5,Italian,Monthly,No,Hot,3,4,Good,1,True,False,Car-only,0.063944178,No
ORD014942,69.0,Shawarma,04-06-24,04-06-24,5.43,40.2,Walk,Medium,Sunny,-1.85,Route_3,CUST014942,41,Other,Ahmedabad,16,5,Asian,Monthly,No,Warm,5,1,Good,5,False,False,Bike-friendly,0.658039847,No
,66.0,PastrySmoothie,09-10-24,09-10-24,13.59,27.99,Bike,Low,Rainy,16.44,Route_1,CUST014943,33,Male,Pune,28,2,Italian,Weekly,Yes,Hot,1,1,Good,2,False,False,Bike-friendly,0.727733856,No
ORD014944,99.0,Chicken pie,05-29-24,05-29-24,7.94,28.48,Bike,Medium,Rainy,0.31,Route_1,CUST014944,53,Female,Delhi,13,2,Mexican,Monthly,Yes,Cold,5,5,Fair,3,True,True,Car-only,0.750099489,No
ORD014945,35.0,Shawarma,04-20-24,04-20-24,9.92,39.6,Bike,High,Snowy,14.3,Route_1,CUST014945,34,Female,Bangalore,22,1,Mediterranean,Weekly,No,Cold,4,1,Fair,5,True,False,Car-only,0.406926289,No
ORD014946,11.0,Burritos,08-08-24,08-08-24,9.12,38.09,Car,Medium,Rainy,4.92,Route_5,CUST014946,41,Male,Bangalore,14,2,Mexican,Weekly,Yes,Hot,2,5,Good,2,False,False,Car-only,0.060138171,No
ORD014947,59.0,Pasta,01-21-24,01-21-24,13.36,5.31,Car,Low,Snowy,-4.8,Route_1,CUST014947,27,Male,Hyderabad,7,4,Asian,Monthly,No,Hot,1,2,Fair,3,False,False,Mixed,0.945882634,Yes
ORD014948,21.0,Pasta,06-02-24,06-02-24,11.65,15.64,Walk,Medium,Rainy,7.93,Route_3,CUST014948,40,Other,Chennai,6,3,Asian,Weekly,Yes,Warm,3,2,Fair,1,False,False,Mixed,0.719859563,No
ORD014949,88.0,Burger,02-21-24,02-21-24,3.27,29.03,Bike,High,Snowy,10.13,Route_5,CUST014949,50,Other,Bangalore,33,5,Asian,Monthly,No,Cold,3,2,Poor,1,False,False,Car-only,0.720736033,No
ORD014950,86.0,Chicken rice,04-17-24,04-17-24,3.21,32.5,Car,Low,Rainy,13.56,Route_3,CUST014950,21,Female,Bangalore,25,2,American,Monthly,Yes,Hot,4,4,Poor,5,False,False,Car-only,0.123757162,No
ORD014951,81.0,Pasta,09-06-24,09-06-24,2.13,24.28,Bike,Medium,Sunny,10.54,Route_2,CUST014951,39,Male,Bangalore,48,4,American,Weekly,Yes,Hot,5,1,Poor,4,False,False,Bike-friendly,0.17261284,No
ORD014952,74.0,Pasta,08-19-24,08-19-24,2.4,24.06,Car,Medium,Snowy,17.68,Route_5,CUST014952,22,Female,Hyderabad,28,5,Asian,Weekly,Yes,Warm,1,1,Poor,1,False,True,Bike-friendly,0.032558613,No
ORD014953,26.0,Cookie,07-19-24,07-19-24,5.21,11.1,Car,Low,Rainy,8.14,Route_1,CUST014953,42,Other,Kolkata,47,2,Mediterranean,Weekly,Yes,Warm,5,2,Good,3,True,True,Mixed,0.84388889,Yes
ORD014954,7.0,Shawarma,07-21-24,07-21-24,13.19,49.33,Bike,Medium,Snowy,2.16,Route_1,CUST014954,20,Other,Jaipur,33,5,Mediterranean,Weekly,Yes,Warm,5,5,Good,2,False,True,Mixed,0.352896534,No
ORD014955,37.0,Chicken wings,03-18-24,03-18-24,14.15,21.61,Car,Low,Snowy,-7.46,Route_2,CUST014955,24,Other,Lucknow,35,2,American,Monthly,Yes,Cold,3,5,Fair,2,True,False,Bike-friendly,0.877202473,Yes
ORD014956,64.0,Pasta,11-16-24,11-16-24,14.02,13.62,Bike,Medium,Snowy,0.78,Route_1,CUST014956,56,Female,Ahmedabad,2,5,Mediterranean,Weekly,Yes,Hot,3,5,Poor,2,True,False,Mixed,0.415027869,No
ORD014957,58.0,Soup,12-10-24,12-10-24,7.47,31.11,Walk,High,Snowy,18.76,Route_4,CUST014957,30,Other,Hyderabad,25,1,Italian,Weekly,No,Cold,2,3,Fair,5,False,True,Mixed,0.220630635,No
ORD014958,34.0,CoffeeBoba tea,03-19-24,03-19-24,9.79,27.82,Car,Low,Rainy,-2.15,Route_1,CUST014958,51,Female,Delhi,44,4,American,Weekly,No,Cold,5,5,Fair,4,False,False,Car-only,0.670390581,No
ORD014959,3.0,Burritos,08-30-24,08-30-24,10.88,23.46,Bike,Medium,Snowy,17.77,Route_5,CUST014959,52,Female,Jaipur,25,4,American,Monthly,Yes,Warm,5,2,Poor,3,False,True,Bike-friendly,0.226471888,No
ORD014960,23.0,Soup,01-17-24,01-17-24,2.35,26.44,Walk,Low,Sunny,6.82,Route_1,CUST014960,48,Male,Delhi,44,4,Asian,Weekly,No,Warm,4,1,Fair,3,True,False,Bike-friendly,0.216100812,No
ORD014961,,Shawarma,11-25-24,11-25-24,3.15,26.86,Car,Medium,Rainy,0.62,Route_1,CUST014961,25,Male,Kolkata,45,4,Asian,Weekly,No,Warm,2,2,Good,1,False,True,Mixed,0.665127721,No
ORD014962,14.0,Taccos,08-30-24,08-30-24,8.88,11.74,Bike,Low,Snowy,15.37,Route_5,CUST014962,23,Female,Hyderabad,43,3,Italian,Monthly,Yes,Hot,5,3,Fair,4,False,True,Mixed,0.624784191,No
ORD014963,88.0,Chicken rice,09-29-24,09-29-24,2.12,26.98,Walk,High,Sunny,-3.88,Route_4,CUST014963,41,Other,Lucknow,27,1,Mediterranean,Monthly,Yes,Cold,4,1,Good,2,True,False,Car-only,0.83745392,Yes
ORD014964,51.0,Shawarma,08-24-24,08-24-24,14.1,25.0,Walk,Medium,Sunny,-3.22,Route_4,CUST014964,46,Male,Delhi,34,5,Mexican,Monthly,No,Hot,4,1,Poor,4,True,True,Car-only,0.759592308,No
ORD014965,79.0,Briyani rice,08-27-24,08-27-24,8.51,37.97,Walk,Medium,Snowy,16.24,Route_3,CUST014965,38,Other,Delhi,34,4,American,Monthly,Yes,Warm,2,4,Good,4,False,False,Car-only,0.836835806,Yes
ORD014966,19.0,Soup,07-25-24,07-25-24,13.22,14.19,Car,High,Sunny,11.66,Route_4,CUST014966,53,Male,Kolkata,5,1,Mexican,Weekly,No,Cold,1,3,Fair,2,False,False,Bike-friendly,0.840812524,Yes
ORD014967,6.0,Chicken wings,,09-15-24,8.11,23.03,Walk,High,Snowy,0.23,Route_2,CUST014967,28,Female,Delhi,16,5,Mexican,Monthly,Yes,Cold,4,1,Fair,1,False,True,Bike-friendly,0.56419098,No
ORD014968,81.0,Cookie,06-10-24,06-10-24,8.34,39.96,Walk,Low,Rainy,9.7,Route_5,CUST014968,46,Male,Mumbai,48,1,Asian,Monthly,No,Cold,1,2,Poor,2,True,False,Car-only,0.448663521,No
ORD014969,42.0,Dumplings,02-19-24,02-19-24,7.38,36.93,Car,Low,Snowy,6.96,Route_1,CUST014969,37,Female,Bangalore,7,5,Mediterranean,Weekly,Yes,Cold,2,1,Good,5,True,False,Car-only,0.289831957,No
ORD014970,73.0,Beef pie,07-05-24,07-05-24,3.47,31.22,Car,Medium,Rainy,8.52,Route_1,CUST014970,57,Female,Delhi,45,2,Italian,Monthly,Yes,Hot,3,4,Poor,3,False,False,Bike-friendly,0.75784331,No
ORD014971,77.0,Dumplings,04-14-24,04-14-24,4.06,25.64,Car,High,Snowy,14.89,Route_1,CUST014971,31,Other,Bangalore,8,1,Mediterranean,Monthly,No,Hot,2,1,Fair,4,True,False,Car-only,0.054451965,No
ORD014972,97.0,Soup,07-18-24,07-18-24,5.94,29.8,Bike,Medium,Sunny,-7.69,Route_5,CUST014972,48,Male,Kolkata,37,1,Italian,Weekly,Yes,Hot,2,3,Poor,5,True,True,Mixed,0.92668937,Yes
ORD014973,31.0,Chicken pie,01-07-24,01-07-24,6.85,7.96,Walk,Low,Sunny,-6.69,Route_2,CUST014973,50,Other,Bangalore,43,1,Mexican,Monthly,Yes,Warm,1,1,Good,1,False,True,Bike-friendly,0.882061217,Yes
ORD014974,37.0,Cookie,09-05-24,09-05-24,4.15,8.89,Bike,Low,Sunny,-7.07,Route_5,CUST014974,34,Other,Chennai,45,5,Asian,Weekly,Yes,Hot,1,1,Poor,1,False,True,Bike-friendly,0.729484564,No
ORD014975,44.0,Pasta,11-20-24,11-20-24,14.47,20.33,Bike,Low,Rainy,6.46,Route_1,CUST014975,41,Female,Ahmedabad,46,1,Mediterranean,Monthly,No,Warm,5,1,Poor,3,False,True,Car-only,0.160985822,No
ORD014976,53.0,PastrySmoothie,10-24-24,10-24-24,10.7,46.38,Car,High,Rainy,-7.62,Route_1,CUST014976,20,Other,Kolkata,12,2,Italian,Weekly,Yes,Hot,3,5,Poor,2,True,True,Mixed,0.84774639,Yes
ORD014977,38.0,Beef pie,01-19-24,01-19-24,9.28,19.33,Bike,High,Sunny,5.05,Route_4,CUST014977,48,Male,Lucknow,38,1,Italian,Monthly,Yes,Hot,5,3,Fair,3,False,True,Car-only,0.811702032,Yes
ORD014978,49.0,Whole cake,11-28-24,11-28-24,12.84,21.96,Car,Medium,Sunny,-3.67,Route_3,CUST014978,41,Female,Jaipur,36,3,Mediterranean,Monthly,No,Hot,2,5,Fair,5,True,True,Car-only,0.407597984,No
ORD014979,31.0,Dumplings,04-08-24,04-08-24,7.32,28.52,Walk,High,Sunny,14.84,Route_1,CUST014979,60,Male,Mumbai,26,4,Asian,Weekly,Yes,Hot,5,3,Good,5,True,False,Car-only,0.689553387,No
ORD014980,93.0,Chicken rice,03-07-24,03-07-24,,35.61,Car,Low,Sunny,11.6,Route_4,CUST014980,26,Other,Pune,28,1,Mediterranean,Weekly,No,Hot,1,2,Fair,4,False,False,Bike-friendly,0.504888553,No
ORD014981,94.0,Dumplings,05-02-24,05-02-24,3.92,30.84,Car,Medium,Snowy,-1.48,Route_1,CUST014981,35,Female,Chennai,23,5,Mediterranean,Monthly,No,Hot,3,2,Good,3,False,True,Mixed,0.353368182,No
ORD014982,29.0,Dumplings,11-13-24,11-13-24,3.8,8.12,Bike,Medium,Rainy,13.27,Route_2,CUST014982,44,Female,Kolkata,18,5,Mexican,Monthly,No,Hot,1,3,Poor,3,True,False,Mixed,0.163963521,No
ORD014983,26.0,Chicken pie,08-07-24,08-07-24,4.78,10.1,Bike,Medium,Sunny,11.66,Route_4,CUST014983,22,Other,Hyderabad,2,1,Italian,Monthly,No,Warm,4,3,Poor,2,False,False,Car-only,0.483478795,No
ORD014984,39.0,Burger,06-10-24,06-10-24,2.99,42.05,Walk,Low,Snowy,17.25,Route_4,CUST014984,51,Male,Ahmedabad,9,3,Mexican,Monthly,No,Cold,4,2,Fair,2,True,True,Bike-friendly,0.367625711,No
ORD014985,2.0,Beef pie,08-27-24,08-27-24,7.36,20.42,Car,High,Sunny,-0.97,Route_2,CUST014985,60,Male,Ahmedabad,38,1,Italian,Monthly,Yes,Cold,5,4,Good,1,False,True,Car-only,0.147673294,No
ORD014986,31.0,Chicken rice,03-04-24,03-04-24,14.07,49.35,Bike,High,Sunny,8.34,Route_1,CUST014986,25,Female,Jaipur,16,5,Mediterranean,Weekly,Yes,Hot,5,2,Poor,2,True,False,Bike-friendly,0.122038489,No
ORD014987,62.0,Briyani rice,07-16-24,07-16-24,7.6,48.52,Bike,Medium,Rainy,8.87,Route_4,CUST014987,35,Other,Delhi,24,5,Italian,Monthly,No,Warm,3,5,Poor,3,False,True,Bike-friendly,0.153303537,No
ORD014988,82.0,Fried chicken,09-25-24,09-25-24,8.91,47.1,Car,High,Sunny,-5.47,Route_1,CUST014988,22,Male,Mumbai,39,1,Asian,Monthly,Yes,Cold,2,2,Good,2,True,False,Car-only,0.508379068,No
ORD014989,36.0,PastrySmoothie,09-24-24,09-24-24,12.07,35.05,Car,Low,Snowy,-0.95,Route_1,CUST014989,35,Other,Delhi,34,4,Asian,Weekly,No,Warm,2,4,Good,5,True,True,Mixed,0.521043955,No
ORD014990,18.0,Cup cake,10-12-24,10-12-24,11.95,21.32,Car,Low,Snowy,1.07,Route_1,CUST014990,22,Other,Hyderabad,6,4,Italian,Weekly,No,Warm,1,1,Poor,2,False,False,Car-only,0.889010493,Yes
ORD014991,97.0,Cookie,09-09-24,09-09-24,2.68,38.68,Bike,High,Sunny,12.84,Route_5,CUST014991,32,Other,Lucknow,6,3,Mediterranean,Weekly,No,Warm,1,5,Fair,5,False,False,Mixed,0.423454904,No
ORD014992,53.0,Sushi,08-18-24,08-18-24,6.48,47.55,Walk,Medium,Snowy,8.64,Route_4,CUST014992,48,Female,Jaipur,18,4,Asian,Monthly,No,Hot,3,4,Poor,3,False,False,Bike-friendly,0.042704316,No
ORD014993,82.0,Chicken wings,09-07-24,09-07-24,6.49,17.25,Car,High,Sunny,10.94,Route_3,CUST014993,40,Female,Lucknow,40,4,Asian,Monthly,Yes,Warm,1,4,Fair,3,False,False,Car-only,0.642558609,No
ORD014994,28.0,Cookie,05-28-24,05-28-24,13.79,17.6,Walk,Low,Rainy,-0.83,Route_4,CUST014994,53,Other,Pune,50,5,Mexican,Monthly,Yes,Cold,3,3,Poor,5,False,False,Bike-friendly,0.608701191,No
ORD014995,88.0,Taccos,08-12-24,08-12-24,2.0,37.2,Walk,High,Sunny,-8.93,Route_4,CUST014995,26,Other,Mumbai,8,1,Mexican,Monthly,No,Warm,4,5,Poor,3,True,False,Bike-friendly,0.820164073,Yes
ORD014996,8.0,Chicken pie,09-27-24,09-27-24,12.97,18.51,Walk,Low,Sunny,19.56,Route_3,CUST014996,48,Other,Delhi,45,2,Asian,Monthly,No,Hot,1,2,Good,4,False,False,Mixed,0.360647252,No
ORD014997,53.0,Pasta,01-23-24,01-23-24,9.68,30.64,Car,High,Sunny,5.78,Route_4,CUST014997,39,Other,Delhi,24,4,Asian,Monthly,Yes,Hot,1,4,Good,4,True,True,Bike-friendly,0.855283111,Yes
ORD014998,97.0,Soup,10-29-24,10-29-24,2.23,10.04,Walk,Low,Snowy,1.77,Route_1,CUST014998,23,Male,Bangalore,48,2,Mediterranean,Monthly,No,Warm,5,2,Good,2,False,False,Bike-friendly,0.336668046,No
ORD014999,68.0,Soup,11-20-24,11-20-24,3.96,27.41,Bike,Low,Snowy,7.04,Route_4,CUST014999,54,Female,Hyderabad,40,1,Mexican,Monthly,Yes,Warm,3,4,Poor,5,True,False,Mixed,0.345936355,No
ORD015000,77.0,Soup,06-19-24,06-19-24,6.49,30.77,Bike,Low,Sunny,-3.47,Route_5,CUST015000,33,Male,Ahmedabad,27,1,Mexican,Monthly,Yes,Hot,2,5,Poor,2,False,True,Mixed,0.470017871,No
ORD015001,11.0,Chicken wings,11-21-24,11-21-24,8.07,10.93,Walk,High,Sunny,2.75,Route_2,CUST015001,46,Male,Lucknow,21,1,Italian,Monthly,Yes,Warm,5,3,Fair,1,True,True,Car-only,0.320135255,No
ORD015002,88.0,Beef pie,11-25-24,11-25-24,3.31,49.6,Bike,Medium,Sunny,3.51,Route_2,CUST015002,37,Male,Jaipur,22,2,Mexican,Weekly,Yes,Warm,5,1,Good,1,False,True,Bike-friendly,0.771468112,No
ORD015003,99.0,Chicken pie,03-29-24,03-29-24,11.69,41.95,Walk,Low,Snowy,-9.71,Route_3,CUST015003,25,Other,Pune,43,2,Italian,Monthly,No,Hot,1,1,Good,4,True,True,Mixed,0.12592155,No
ORD015004,91.0,Whole cake,12-04-24,12-04-24,10.34,34.57,Bike,High,Sunny,6.67,Route_5,CUST015004,44,Female,Delhi,5,5,Mediterranean,Weekly,Yes,Hot,1,2,Fair,4,True,True,Bike-friendly,0.627610557,No
ORD015005,7.0,Taccos,10-30-24,10-30-24,8.98,47.15,Bike,High,Rainy,-4.6,Route_2,CUST015005,52,Female,Lucknow,18,1,Asian,Weekly,Yes,Warm,3,3,Good,3,True,False,Bike-friendly,0.105571057,No
ORD015006,41.0,Beef pie,06-15-24,06-15-24,7.63,21.67,Walk,High,Sunny,16.7,Route_2,CUST015006,33,Female,Ahmedabad,30,3,Mediterranean,Monthly,Yes,Warm,4,5,Fair,2,False,False,Car-only,0.652199134,No
ORD015007,6.0,,02-22-24,02-22-24,14.85,39.5,Car,High,Rainy,3.4,Route_2,CUST015007,22,Other,Hyderabad,43,3,Mediterranean,Weekly,No,Cold,3,4,Good,1,True,True,Car-only,0.390528163,No
ORD015008,9.0,Pizza,10-02-24,10-02-24,7.95,12.85,Car,Low,Snowy,16.43,Route_3,CUST015008,46,Other,Chennai,2,3,American,Monthly,Yes,Hot,1,5,Good,1,False,True,Bike-friendly,0.632017382,No
ORD015009,62.0,Whole cake,03-14-24,03-14-24,6.56,25.94,Bike,Medium,Snowy,8.57,Route_5,CUST015009,35,Female,Kolkata,25,3,Italian,Monthly,No,Warm,1,3,Fair,3,True,True,Car-only,0.99292776,Yes
ORD015010,46.0,Briyani rice,05-25-24,,10.32,25.83,Car,Medium,Rainy,2.95,Route_5,CUST015010,50,Other,Hyderabad,38,4,Italian,Weekly,Yes,Hot,4,5,Fair,4,False,False,Bike-friendly,0.444469267,No
ORD015011,20.0,Chicken wings,09-19-24,09-19-24,8.97,36.77,Bike,Medium,Sunny,17.72,Route_1,CUST015011,44,Female,Kolkata,37,2,Mexican,Monthly,Yes,Cold,3,5,Fair,4,True,True,Bike-friendly,0.811555578,Yes
ORD015012,38.0,Cup cake,11-17-24,11-17-24,5.73,38.15,Car,Medium,Sunny,-9.22,Route_3,CUST015012,30,Other,Mumbai,34,2,American,Monthly,Yes,Cold,1,5,Poor,1,False,False,Car-only,0.248054675,No
ORD015013,61.0,,11-21-24,11-21-24,7.1,42.21,Walk,Low,Snowy,-2.74,Route_3,CUST015013,40,Male,Ahmedabad,31,2,Mexican,Weekly,Yes,Cold,4,5,Good,3,True,False,Car-only,0.969997518,Yes
ORD015014,76.0,Shawarma,06-02-24,06-02-24,3.31,26.81,Walk,High,Rainy,8.42,Route_3,CUST015014,55,Female,Chennai,37,4,American,Monthly,Yes,Cold,5,3,Poor,1,True,False,Mixed,0.192650352,No
ORD015015,20.0,Cookie,06-25-24,06-25-24,3.66,32.86,Walk,Medium,Snowy,7.15,Route_4,CUST015015,24,Other,Delhi,20,4,Asian,Monthly,No,Warm,4,2,Good,4,True,True,Car-only,0.341479744,No
ORD015016,26.0,Fried chicken,02-13-24,02-13-24,6.47,35.09,Walk,Low,Sunny,1.95,Route_1,CUST015016,25,Other,Pune,49,2,Italian,Weekly,No,Hot,3,5,Fair,5,True,False,Mixed,0.966628193,Yes
ORD015017,78.0,Sushi,05-26-24,05-26-24,9.67,23.84,Walk,High,Sunny,5.38,Route_3,CUST015017,48,Male,Hyderabad,25,4,Mediterranean,Monthly,No,Hot,2,3,Fair,2,True,True,Mixed,0.840899649,Yes
ORD015018,44.0,Chicken pie,,02-11-24,4.74,47.02,Bike,High,Sunny,12.67,Route_1,CUST015018,60,Male,Delhi,36,4,Asian,Monthly,No,Hot,2,3,Good,4,False,True,Bike-friendly,0.143899746,No
ORD015019,91.0,Burger,07-13-24,07-13-24,6.39,40.22,Car,Medium,Sunny,-1.82,Route_4,CUST015019,56,Other,Mumbai,35,5,Mexican,Monthly,No,Cold,1,2,Poor,2,True,True,Car-only,0.536570649,No
ORD015020,52.0,Salad,05-03-24,05-03-24,12.71,22.36,Car,High,Rainy,-8.99,Route_2,CUST015020,29,Female,Kolkata,35,4,Mediterranean,Weekly,No,Warm,1,5,Fair,4,True,False,Bike-friendly,0.706391768,No
ORD015021,64.0,PastrySmoothie,04-15-24,04-15-24,4.62,46.14,Walk,High,Rainy,12.67,Route_2,CUST015021,36,Female,Bangalore,12,1,Mediterranean,Monthly,Yes,Warm,1,5,Fair,1,True,True,Bike-friendly,0.677557799,No
ORD015022,60.0,Pasta,08-06-24,08-06-24,5.77,21.86,Bike,High,Snowy,-6.41,Route_3,CUST015022,36,Female,Chennai,25,2,Asian,Weekly,Yes,Cold,2,4,Fair,1,False,False,Bike-friendly,0.022490846,No
ORD015023,30.0,Whole cake,11-07-24,11-07-24,4.99,49.46,Bike,High,Rainy,3.97,Route_5,CUST015023,52,Female,Jaipur,33,1,American,Monthly,No,Cold,5,5,Good,1,True,True,Car-only,0.683990456,No
